"uuid","geopoint.lon","geopoint.lat","eventdate","elevation","elev_units","coords.x1","coords.x2","optional"
"0f2fe094-1959-43c8-91f0-4143ebd8af73",-79.970359,33.184059,"1988-05-18",-0.58,"meters",-79.970359,33.184059,TRUE
"86c372db-1567-4089-8161-ce6211ceb2ec",-73.952913,42.077591,"1902-05-13",46.25,"meters",-73.952913,42.077591,TRUE
"9db3ea04-a48b-47c9-b96b-6040de4b355c",-75.212257,39.99017,"1872-04-21",56.33,"meters",-75.212257,39.99017,TRUE
"f72632e5-fc85-4c2c-9ea6-9d02fe70b69a",-75.229432,39.976596,"1872-06-02",39.8,"meters",-75.229432,39.976596,TRUE
