taxon.name	variable	type	covariate	posterior.prob.neg.slope	standard.linear.model	in.95CI	mean	median	sd	mad	q2.5	q97.5	rhat	ess_bulk	ess_tail
Collinsia_verna	anchor	onset (O)	NA	NA	NA	NA	119.626861	119.63	0.903637613710955	0.879181799999995	117.835975	121.419075	1.00099055011536	5998.12723116118	3228.21356474469
Collinsia_verna	anchor	duration (D)	NA	NA	NA	NA	11.014957635	10.99675	0.57196426366569	0.55553022	9.94186425	12.2000225	1.00060976382998	3634.79992974749	2631.22445024882
Collinsia_verna	anchor	cessation (C)	NA	NA	NA	NA	130.64182725	130.644	0.965746801769863	0.945157500000004	128.724875	132.506	1.00080448635712	5838.25807591593	2707.45537655631
Collinsia_verna	anchor	observed (T)	NA	NA	NA	NA	125.13434275	125.1315	0.890407129905575	0.876216600000002	123.362975	126.872	1.0005348497908	6329.59653896767	2710.35822294785
Collinsia_verna	anchor	first onset (Ok1): N=500	NA	NA	NA	NA	91.880858625	92.00085	2.84635577133637	2.85089154000001	85.802095	96.9638875	1.0016562474395	3990.91254374783	3194.38582924127
Collinsia_verna	anchor	last cessation (CkN): N=500	NA	NA	NA	NA	158.38782825	158.266	2.53873369594896	2.55007200000002	153.88585	163.71305	1.00102887302983	4501.82466040064	2986.08695312624
Collinsia_verna	intercept	onset (O)	NA	NA	NA	NA	198.357779903	197.986	81.8140805372008	80.9343927	36.94832	359.757775	1.00123417285217	4289.97439067007	2711.01002126292
Collinsia_verna	intercept	duration (D)	NA	NA	NA	NA	16.1947137578052	16.3089	44.6902277097834	45.06496134	-69.438965	103.5863	0.999594755867303	3878.56832231691	2940.18442784851
Collinsia_verna	intercept	cessation (C)	NA	NA	NA	NA	214.5524875525	215.49	82.8223959352022	82.884753	49.26415	379.008025	1.00082250532168	4730.98460496553	2961.92909607226
Collinsia_verna	intercept	observed (T)	NA	NA	261.149019228597	TRUE	206.45513901625	206.8925	79.2290448638056	78.2204934	51.98786	362.6139	1.00092608483668	4556.26835060072	2766.04891951014
Collinsia_verna	intercept	first onset (Ok1): N=500	NA	NA	NA	NA	170.61177882525	170.4105	81.5945432504926	80.7475851	8.95826675	330.414775	1.0012131094916	4276.55586133323	2608.49670610043
Collinsia_verna	intercept	last cessation (CkN): N=500	NA	NA	NA	NA	242.298496475	243.582	83.0550101060383	83.2635573	78.294045	407.724	1.00070303777765	4753.59574071114	2960.52658409648
Collinsia_verna	slope	onset (O)	SpringMonthlyAverageTemp	0.99975	NA	NA	-2.9807252415	-2.953385	0.88743974342356	0.889167111	-4.71721975	-1.253498	1.00023838302496	4001.60974741121	2995.7285129751
Collinsia_verna	slope	onset (O)	Latitude	0.0255	NA	NA	2.7727940828425	2.79189	1.3957107634428	1.400360178	-0.0115739425	5.53523875	1.00225959641624	3402.71048500987	2611.61646282418
Collinsia_verna	slope	onset (O)	Elevation	0.0915	NA	NA	0.0199136869860525	0.02003335	0.0151994345292298	0.01529398269	-0.009398639	0.0499578025	1.00076373071152	2942.46440131135	2868.61299215786
Collinsia_verna	slope	onset (O)	Year	0.9985	NA	NA	-0.0830981103745	-0.08238705	0.0271559672521448	0.02798652129	-0.1368611	-0.030273055	1.00056348765972	3437.91016142258	2699.49707140294
Collinsia_verna	slope	onset (O)	AnnualMonthlyAverageTemp	0.5275	NA	NA	-0.104419356825	-0.122888	1.75750944272973	1.804220418	-3.5727215	3.3071275	1.00184273553335	2308.04703667588	2374.80740449062
Collinsia_verna	slope	onset (O)	FirstQuarterMonthlyAverageTemp	0.0925	NA	NA	0.9480628932187	0.9430125	0.719068308295916	0.6833496138	-0.48829315	2.39863675	1.00049870482588	3737.11931545587	2742.99090079131
Collinsia_verna	slope	duration (D)	SpringMonthlyAverageTemp	0.10625	NA	NA	0.56389337770325	0.5493155	0.461267938858388	0.4647231939	-0.291244175	1.531893	1.00015214705802	3906.47990493514	2521.23849434228
Collinsia_verna	slope	duration (D)	Latitude	0.9965	NA	NA	-2.0552489225	-2.05405	0.76201694333093	0.758357313	-3.5328505	-0.542053125	1.00062760096654	3277.77652650396	2759.66296974308
Collinsia_verna	slope	duration (D)	Elevation	0.21975	NA	NA	0.00715989467393225	0.006941295	0.00946842874221135	0.0093511829649	-0.01137442	0.0261248525	1.00054339362538	2494.80035156717	2901.22355330898
Collinsia_verna	slope	duration (D)	Year	0.00125	NA	NA	0.04462827606875	0.0446903	0.0130249969817771	0.01274650524	0.0196631875	0.07024767	0.999953368742328	3680.21667217051	3063.43147655838
Collinsia_verna	slope	duration (D)	AnnualMonthlyAverageTemp	0.96475	NA	NA	-1.6198334771365	-1.61705	0.90153817600216	0.901176171	-3.40651525	0.136982	0.999842662477637	2687.45584134168	2596.90338715899
Collinsia_verna	slope	duration (D)	FirstQuarterMonthlyAverageTemp	0.8815	NA	NA	-0.50347034868975	-0.5046715	0.426851964967609	0.422778216	-1.3225895	0.329525275	1.00037133354518	3120.96067810212	2883.00156168358
Collinsia_verna	slope	cessation (C)	SpringMonthlyAverageTemp	0.99625	NA	NA	-2.4168319477	-2.412255	0.958884566349946	0.954979725	-4.3150705	-0.550669674999999	0.999914025428333	4240.86548237545	2931.25499075506
Collinsia_verna	slope	cessation (C)	Latitude	0.3105	NA	NA	0.71754501488605	0.7006665	1.42917386781094	1.4508034191	-2.0299245	3.5543475	1.00106614755076	3711.78500256339	3295.30964169356
Collinsia_verna	slope	cessation (C)	Elevation	0.04425	NA	NA	0.02707358263065	0.026936	0.0161029173390392	0.0163375107	-0.003790755	0.0585014775	1.00051554469312	3549.57718029602	3267.61449812729
Collinsia_verna	slope	cessation (C)	Year	0.9175	NA	NA	-0.03846983049375	-0.0376875	0.0279371962203489	0.02817355128	-0.0936426375	0.01543398	1.0004348413231	3674.87857775859	2960.56685780195
Collinsia_verna	slope	cessation (C)	AnnualMonthlyAverageTemp	0.8205	NA	NA	-1.724252839395	-1.76388	1.85870513714714	1.8753941136	-5.2831955	1.91046225	1.00047109666076	2612.07259845525	2828.83166161208
Collinsia_verna	slope	cessation (C)	FirstQuarterMonthlyAverageTemp	0.2785	NA	NA	0.44459256315675	0.451441	0.761304784007084	0.74075381016	-1.0206045	1.92020925	0.999913595136029	4061.19022882462	2894.38542066621
Collinsia_verna	slope	observed times (T)	SpringMonthlyAverageTemp	0.999	-2.35940046690713	TRUE	-2.698778685875	-2.675435	0.894601758195912	0.88533459	-4.471414	-0.93889355	1.00017987196438	4082.388750063	3080.03223048056
Collinsia_verna	slope	observed times (T)	Latitude	0.09825	-0.0154284914433678	TRUE	1.74516956160525	1.74612	1.36018591838661	1.347053295	-0.9131921	4.43758325	1.00136618043348	3574.60326721945	3062.10602016382
Collinsia_verna	slope	observed times (T)	Elevation	0.055	0.0279084834774119	TRUE	0.0234936341246475	0.02342785	0.0149248313686604	0.01521555315	-0.00548145175	0.0530493725	1.00109887005811	3310.48357852911	3062.80305334437
